,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
4216,1,0,5,36,20,1,1,2,35,120,0,0,1100,1100
4217,1,4,5,48,23,1,1,1,35,85,0,0,1200,1350
4218,1,10,3,36,47,2,2,1,45,60,5000,0,250,1343
4219,1,8,2,12,32,2,2,1,45,211,4500,0,800,2014
4220,2,0,2,48,54,3,1,2,35,67,5000,0,760,860
4221,1,3,2,60,28,2,1,2,35,143,5500,3000,1150,1292
4222,2,1,1,48,30,1,1,3,35,0,0,0,1300,1500
4223,2,15,2,24,47,2,2,3,45,99999999,5000,0,250,500
4224,1,1,2,60,42,2,1,1,60,76,5000,0,1000,1299
4225,1,8,2,60,30,2,1,1,60,106,7000,4000,700,999
4226,1,20,2,36,51,2,1,1,45,90,3500,0,675,775
4228,2,2,5,60,35,2,1,2,45,85,0,0,1000,1542
4229,2,1,5,60,22,2,2,2,45,183,0,0,1600,1739
4230,2,7,2,60,25,2,1,1,35,75,3000,0,1350,1674
4232,1,22,2,48,39,1,1,1,35,83,2500,0,650,1265
4234,2,1,1,36,37,2,2,1,97,71,0,0,1300,1700
4235,1,1,5,60,45,2,2,1,60,92,6000,0,1220,1466
4236,1,18,1,60,53,2,1,1,71,107,4000,0,1300,1450
4237,1,5,1,36,52,2,2,3,35,0,0,0,850,950
4238,1,8,5,12,27,1,1,3,35,150,3000,0,275,550
4239,1,0,1,60,21,1,1,1,47,120,0,0,1400,1550
4240,2,7,3,48,30,2,1,2,60,112,1500,0,900,1165
4243,1,6,2,36,36,2,1,1,60,73,3500,0,475,675
4244,1,7,1,60,34,2,1,1,48,130,0,0,1150,1549
4246,1,4,2,60,39,2,1,3,45,0,7500,0,1300,1508
4248,2,0,1,60,33,2,1,2,77,166,0,0,850,984
4249,1,21,5,60,39,2,2,1,60,210,5000,0,1500,1787
4250,1,12,2,60,40,2,2,1,45,110,11500,1750,800,1594
4251,2,0,2,60,38,2,1,1,45,87,10000,4500,900,1000
4252,1,10,2,60,40,2,1,1,60,194,7000,0,1600,2171
4253,2,10,2,36,37,4,2,1,60,150,30000,3000,1000,1400
4255,2,0,2,60,32,2,2,1,35,75,4500,1000,900,1084
4256,2,0,2,60,37,2,1,3,90,0,8000,4000,1550,1557
4257,2,2,2,60,32,2,1,1,60,182,3000,350,1300,1662
4258,1,22,5,24,51,2,1,1,45,201,0,0,800,1385
4259,1,0,2,60,30,2,1,1,45,180,5000,0,1600,1924
4260,2,0,5,36,24,1,1,2,35,100,0,0,1000,2000
4261,1,30,1,60,55,2,1,1,57,115,10000,0,900,1000
4262,1,13,3,42,46,2,1,1,60,75,3000,600,1200,1569
4263,2,3,2,60,28,2,1,1,45,210,5000,2700,1100,1516
4265,1,5,2,30,53,1,1,3,35,700,23000,0,1500,2150
4266,2,8,1,60,30,2,1,1,85,103,0,0,1090,1090
4267,2,2,5,48,20,1,1,1,105,130,2500,0,1750,1998
4268,2,15,2,60,53,4,1,1,35,95,16500,0,1600,1955
4270,1,9,2,36,31,2,1,1,35,161,14000,0,1200,1705
4271,2,0,5,48,26,1,2,3,35,101,0,0,1500,1703
4272,1,2,2,48,41,2,1,1,75,120,7500,4750,900,1411
4275,1,0,5,36,37,2,2,1,45,230,7000,0,2800,4200
4276,1,13,2,48,27,2,1,1,45,118,10000,7200,1100,1397
4277,2,1,3,60,41,2,2,2,45,93,3000,0,1900,2230
4280,2,1,2,24,34,2,2,3,60,250,3000,0,1100,1281
4281,2,3,1,60,30,2,1,3,45,0,0,0,1150,1395
4282,1,12,2,36,50,2,1,1,75,190,5000,0,1070,1500
4283,1,0,5,48,23,1,1,1,35,56,0,0,325,1202
4284,2,0,5,48,21,1,1,2,35,70,0,0,1200,1600
4285,1,6,1,36,36,2,2,1,56,208,0,0,600,1432
4288,2,10,1,36,35,1,1,3,40,50,99999999,99999999,500,1050
4289,1,10,2,12,56,3,1,4,35,214,53500,0,1150,1300
4290,1,3,5,60,27,2,1,1,45,140,5000,0,1400,1721
4291,2,6,6,36,35,2,1,3,35,23,3000,0,250,350
4292,1,14,2,60,31,2,1,1,60,110,5500,2500,1000,1314
4295,2,3,5,60,29,1,1,3,35,0,0,0,1500,2500
4296,1,26,2,36,46,2,1,1,45,184,5000,0,1000,1535
4297,1,2,2,60,60,2,1,1,35,87,2500,0,1000,1150
4298,1,32,1,60,47,4,2,1,47,120,3000,0,1400,1995
4301,1,15,6,60,50,2,1,1,35,92,6000,0,900,982
4302,1,2,1,36,27,1,1,1,70,97,0,0,500,985
4303,1,22,2,36,48,2,1,1,45,150,5000,0,650,750
4306,2,1,1,36,24,2,1,2,41,56,0,0,500,585
4307,1,33,6,36,56,2,1,1,35,80,3500,0,800,981
4308,2,3,5,60,20,1,1,1,35,94,0,0,1300,1365
4310,1,26,1,60,40,2,1,1,47,118,0,0,1260,1450
4311,2,12,6,60,34,2,1,1,60,113,1500,0,1050,1087
4314,2,2,6,48,29,1,1,1,35,105,0,0,1600,2074
4315,2,2,6,60,26,1,2,2,35,55,0,0,1500,1543
4317,1,6,5,36,23,1,1,1,35,79,6000,0,550,652
4319,1,9,1,60,32,2,1,1,71,105,0,0,700,1800
4320,2,25,6,48,50,4,2,1,35,89,0,0,800,2300
4321,2,5,3,60,37,2,1,2,60,95,2000,0,1065,1165
4322,1,2,1,60,29,2,2,1,69,91,0,0,1000,1268
4323,1,20,2,60,56,2,1,1,35,96,5000,0,950,1092
4324,1,2,1,36,19,1,1,1,48,128,0,0,1400,1650
4325,2,1,1,60,28,1,2,1,47,120,0,0,1400,1690
4327,1,18,3,60,42,2,1,1,90,162,2500,400,1550,1615
4333,2,0,1,36,41,2,1,3,35,0,0,0,800,1250
4334,2,0,5,36,28,1,1,2,35,67,3500,0,1500,1539
4337,1,30,2,60,55,2,1,3,35,100,70000,0,1175,1574
4339,1,2,6,48,24,2,1,1,35,63,4000,0,700,985
4341,1,3,5,48,26,1,1,1,35,200,0,0,1400,1500
4342,1,10,2,60,35,4,1,1,35,300,5000,2500,1350,1369
4343,2,4,2,60,40,2,2,1,60,231,7000,3000,1100,1291
4344,1,1,1,60,34,2,1,1,58,130,0,0,1000,1101
4345,1,12,2,24,38,2,1,1,60,114,4000,600,400,1169
4346,1,2,2,12,30,2,1,1,35,110,15000,0,700,1355
4351,1,15,2,60,29,2,2,1,60,100,12000,0,500,2038
4352,1,22,1,60,38,2,1,1,70,100,0,0,500,982
4356,1,8,2,24,40,2,1,3,45,107,3500,0,400,475
4358,2,1,6,36,46,2,2,1,35,150,0,0,3000,4250
4359,1,15,2,60,58,2,1,2,35,100,12000,0,1300,1380
4360,1,25,4,36,48,2,2,3,60,82,20000,0,1200,1588
4362,1,25,2,60,53,2,2,1,35,116,3000,42,1450,1524
4363,1,24,2,36,61,2,1,1,35,230,10000,0,600,1350
4364,2,3,2,48,21,1,1,1,35,466,6000,0,2700,3100
4365,1,5,1,36,32,2,1,1,61,159,0,0,800,890
4366,2,3,5,48,24,2,2,1,45,58,0,0,1000,1650
4369,1,5,2,36,34,2,1,1,45,137,20000,0,3000,5000
4370,1,3,6,48,39,2,1,3,60,50,5000,0,900,1177
4371,1,12,2,60,45,2,1,1,75,131,5000,0,1150,1452
4372,1,12,2,36,43,2,1,1,45,70,5000,0,700,1487
4375,1,12,3,48,51,2,1,1,45,110,3000,800,1100,1300
4381,2,0,6,36,21,1,1,2,35,48,0,0,400,650
4382,1,23,2,36,45,2,1,1,45,230,7500,0,1350,1520
4384,1,2,5,48,22,1,2,1,35,187,15000,0,1100,1170
4385,1,20,2,48,52,2,2,1,60,170,9000,0,1900,2320
4387,2,0,5,36,31,1,1,2,35,71,0,0,1000,1454
4388,1,3,2,48,26,2,1,1,35,92,5000,0,600,1550
4393,1,16,2,60,31,2,1,1,35,218,14000,2800,300,1373
4394,1,14,2,60,32,2,2,1,45,120,5000,0,400,965
4395,1,6,5,36,33,1,1,1,35,120,0,0,425,600
4396,1,13,2,60,32,5,1,1,60,130,8000,5000,1400,1508
4398,1,2,2,36,24,2,1,3,45,0,4000,1900,700,1780
4400,1,2,5,60,25,1,1,1,35,84,0,0,1150,1705
4401,1,1,3,60,24,1,1,1,35,174,7000,6500,950,1468
4402,2,12,1,36,36,2,2,1,74,140,0,0,1400,1725
4403,1,10,2,6,52,2,1,3,35,142,24000,0,300,1064
4404,2,3,1,60,24,2,1,1,54,90,0,0,1442,1597
4405,1,9,6,60,25,2,1,1,35,75,0,0,700,1381
4406,1,1,1,60,26,1,1,2,42,74,0,0,750,778
4407,2,2,1,60,41,2,2,1,57,124,0,0,1200,1496
4408,2,1,1,36,22,1,1,1,46,110,0,0,900,950
4409,1,16,2,48,55,2,1,1,45,120,2500,0,650,1551
4411,1,40,2,36,58,2,1,3,45,0,26000,0,1500,2554
4413,1,3,5,36,21,1,1,3,45,38,3000,0,500,620
4414,2,5,2,60,30,2,2,3,45,107,8000,0,2500,3106
4415,1,5,1,60,50,2,1,1,53,77,0,0,700,1493
4418,1,25,2,36,54,2,2,3,45,285,7000,0,900,1383
4419,1,0,3,60,35,2,1,2,45,129,4500,0,1160,1465
4420,1,2,2,60,27,1,1,4,35,0,40000,23500,2000,2038
4421,1,6,3,60,33,2,1,1,45,114,3000,1800,1150,1180
4423,2,1,1,60,37,4,2,2,66,60,0,0,1500,2800
4425,1,6,2,60,43,2,2,3,45,140,4300,0,2200,2500
4426,1,1,2,36,26,2,1,1,35,154,7000,1700,1400,1735
4428,1,20,2,48,47,2,1,1,75,175,4000,0,875,1098
4430,2,4,3,36,38,2,1,2,75,170,5000,1500,650,700
4431,1,3,2,24,64,2,1,4,45,172,8000,0,400,1115
4433,1,8,2,48,40,1,1,3,35,99999999,5000,0,1200,1678
4434,2,8,2,36,51,3,1,1,35,92,2500,0,875,1150
4435,1,6,5,60,31,2,1,1,45,199,0,0,1200,1700
4436,2,3,1,48,26,2,2,3,45,0,0,0,1400,1704
4437,2,1,5,48,18,1,1,2,35,130,2500,600,1280,1285
4439,2,8,2,60,37,2,1,1,75,50,15000,0,1400,1645
4441,1,3,2,42,41,2,1,3,35,0,40000,0,1460,2191
4442,1,10,2,60,33,1,1,1,45,219,4000,0,950,1104
4444,1,1,2,60,31,3,2,1,35,242,9000,0,1500,1656
4446,1,23,2,60,50,2,2,3,90,69,99999999,0,1450,1510
4447,1,6,2,48,52,2,1,1,45,190,3500,0,1500,1905
4448,1,3,2,60,49,2,1,1,35,160,3000,0,900,975
4449,2,1,6,48,30,2,2,2,75,77,0,0,1200,1300
4452,2,0,2,24,37,2,1,2,60,90,3500,0,500,963
