,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
147502,0.025155464,77,0,0.002514142,9545.0,8,0,0,0,0.0
26857,0.02073377,43,0,0.129374125,5000.0,4,0,0,0,2.0
86548,0.444460508,36,0,0.484503099,5000.0,18,0,1,0,0.0
129831,0.06930415599999999,39,2,0.264076529,11916.0,17,0,4,0,1.0
98689,0.0,36,0,0.043509877999999995,8250.0,3,0,0,0,0.0
115642,0.19107479600000002,31,0,0.097161136,2500.0,4,0,0,0,0.0
94749,0.08642610199999999,48,0,0.20473740399999998,10300.0,7,0,1,0,0.0
97698,0.169821229,44,0,0.103965345,3000.0,4,0,0,0,0.0
141002,0.40698548799999995,39,1,0.48229620000000006,8500.0,11,0,2,0,1.0
105322,0.064189337,55,0,0.09514328400000001,14062.0,11,0,2,0,1.0
41218,0.029037051,78,0,0.00469953,10000.0,8,0,0,0,0.0
62756,0.9999998999999999,51,0,0.148348962,22500.0,2,0,1,0,0.0
66811,0.9999998999999999,40,0,100.0,,0,0,0,0,1.0
29411,0.24681070300000002,50,0,2.955044955,1000.0,5,0,2,0,1.0
64649,0.001733102,86,0,0.0,2139.0,1,0,0,0,0.0
105956,0.311684416,48,0,0.7536786940000001,4960.0,5,0,2,0,1.0
42139,0.036490092,64,0,0.325173986,8333.0,12,0,1,0,1.0
92428,0.138608432,60,0,0.404688039,2900.0,8,0,1,0,0.0
101913,0.9999998999999999,58,0,962.0,,5,0,1,0,0.0
24680,0.9999998999999999,49,0,0.0,,0,0,0,0,0.0
146442,0.650412188,47,0,1346.5,1.0,6,0,0,0,0.0
29638,0.20247536600000002,61,0,0.039132812999999995,20110.0,7,0,0,0,0.0
37008,0.072723182,66,0,0.26174765,5000.0,5,0,1,0,1.0
89274,0.0,53,0,326.0,,2,0,1,0,0.0
121106,0.8247506240000001,48,2,0.211724138,10149.0,8,0,0,0,3.0
55529,0.035632374,41,0,0.174327046,5460.0,7,0,1,0,2.0
50476,0.09780021,49,0,0.820552947,3833.0,13,0,2,1,0.0
48522,0.037848108,41,1,475.0,0.0,6,0,0,0,0.0
32063,0.9219697490000001,72,0,1.372344856,2400.0,5,0,1,0,1.0
70373,0.9999998999999999,61,0,1418.0,0.0,3,0,1,0,2.0
96218,0.023907652999999997,78,0,55.0,,14,0,0,0,
9896,0.38917529999999995,56,0,0.20815633,9415.0,16,0,2,0,0.0
16568,0.12151513900000001,59,0,0.147512109,4541.0,5,0,1,0,0.0
116126,0.008355878,75,0,6.0,,6,0,0,0,
115767,0.9856673490000001,61,1,0.37840585600000004,9835.0,6,0,1,0,3.0
119458,0.061946903,39,0,0.354111265,9400.0,7,0,1,0,2.0
149193,0.616368286,50,0,0.35785953200000004,2989.0,4,0,0,0,0.0
62353,0.007074416,30,0,0.001112347,6292.0,2,0,0,0,1.0
92870,0.0019993339999999997,61,5,2565.0,,8,1,1,0,0.0
56929,0.9999998999999999,56,0,35.0,,0,0,0,0,0.0
112504,0.9999998999999999,33,0,1.0879824040000001,5000.0,5,0,4,0,0.0
125875,0.014328556999999999,36,0,0.000345781,2891.0,2,0,0,0,0.0
115150,0.160852982,87,0,0.26692925300000003,6600.0,14,0,1,0,0.0
29499,0.009640985,90,0,0.079624782,4583.0,16,0,0,0,1.0
123647,0.11684988,58,0,1.035580368,12000.0,29,0,7,0,0.0
207,0.443696851,27,0,0.024340075,5833.0,4,0,0,0,0.0
84723,0.697470446,44,0,1431.0,,9,0,1,0,3.0
57425,0.110665161,71,1,0.06682452,3800.0,4,0,0,0,0.0
10522,0.003935772,54,0,0.256087728,6200.0,15,0,1,0,0.0
57402,0.9999998999999999,78,0,0.22734388600000002,5748.0,5,0,0,1,0.0
107221,0.27421026,66,4,0.477324863,5666.0,11,0,1,1,0.0
145668,0.0,59,0,0.246809366,9950.0,8,0,2,0,0.0
40896,0.11583901199999999,49,1,2911.0,,12,0,2,0,0.0
68691,0.953009398,31,1,0.074740657,8000.0,3,0,0,0,0.0
46950,0.209178489,34,0,0.790879575,6775.0,9,0,2,0,5.0
30905,0.116165055,44,0,0.160236293,10833.0,8,0,1,0,0.0
117173,0.001947989,45,0,0.29387186600000004,5025.0,3,0,1,0,0.0
81055,0.17279961,59,0,4686.0,,6,0,3,0,2.0
90498,0.820882731,44,0,0.023942094,7183.0,1,0,0,0,0.0
3330,0.17403905,67,0,0.122027426,5760.0,10,0,0,0,0.0
60120,0.566849009,59,0,0.479238754,8091.0,12,0,2,0,1.0
107292,0.757695343,27,1,0.429295489,1972.0,5,0,0,0,0.0
96554,0.162870792,63,0,45.0,,2,0,0,0,0.0
17769,0.544518639,54,0,2899.0,,16,0,1,0,1.0
144020,0.142999071,42,0,0.6743411090000001,3300.0,10,0,1,0,0.0
66239,0.0,73,0,0.0,2273.0,3,0,0,0,0.0
119072,0.865149279,47,0,0.7052868390000001,2666.0,5,0,1,0,0.0
31318,0.9999998999999999,25,0,811.0,0.0,3,0,0,0,1.0
109506,0.8074792759999999,61,0,1.21471173,1005.0,6,0,1,0,0.0
23679,0.664539784,53,1,0.665256346,8035.0,13,0,1,0,1.0
94255,0.136442142,49,0,0.008352316,5267.0,5,0,0,0,1.0
89159,0.0,50,0,3041.0,,7,0,2,0,0.0
145852,0.161924381,38,0,0.838046272,3500.0,7,0,1,0,0.0
386,0.060733395999999995,61,0,0.008549573000000001,20000.0,8,0,0,0,0.0
32582,0.074578555,49,0,1.052649117,3000.0,26,0,2,0,0.0
65984,0.021683069,64,0,2969.0,,3,0,1,0,0.0
52112,0.239572032,53,0,0.19362528699999998,11325.0,15,0,1,0,3.0
130897,0.015499701999999999,80,0,611.0,,6,0,2,0,0.0
1499,0.9999998999999999,47,0,2174.0,,1,0,1,0,
49282,0.001981445,79,0,0.078927055,5181.0,5,0,0,0,0.0
36861,0.323772591,53,0,0.8700173309999999,7500.0,17,0,2,0,0.0
100826,0.543168962,77,0,0.69924338,1585.0,4,0,1,0,0.0
141747,0.018876909,43,0,0.0036579790000000004,4373.0,3,0,0,0,0.0
18146,0.9999998999999999,30,0,0.081910073,2868.0,1,0,0,0,0.0
135560,0.041589482000000004,79,0,139.0,,4,0,0,0,0.0
76260,0.044224957999999995,64,0,0.007570347,7000.0,4,0,0,0,1.0
29982,0.015512742,46,0,0.309889325,2800.0,11,0,1,0,3.0
115697,0.647610122,32,1,0.080261069,5668.0,3,0,0,0,1.0
21700,0.9999998999999999,23,1,0.030694668999999997,618.0,0,0,0,0,0.0
62181,0.023960617000000003,49,0,0.329207332,4200.0,6,0,2,0,2.0
20525,0.1443438,58,0,1.193323551,2725.0,27,0,3,0,0.0
75882,0.367440276,55,0,1607.0,,8,0,2,0,0.0
82149,0.095589052,53,0,0.246769081,4100.0,6,0,2,0,3.0
138408,0.0,85,0,118.0,,4,0,0,0,
132738,0.716802279,49,4,0.23737177,7700.0,7,0,1,1,4.0
18356,0.0,64,0,2156.0,,6,0,1,0,0.0
130158,0.9999998999999999,51,0,0.324026198,2900.0,6,0,0,0,1.0
51411,0.000292128,30,0,0.776759683,2400.0,5,0,1,1,0.0
6149,0.204318544,38,0,0.33111148100000004,6000.0,14,0,2,0,2.0
143552,0.077413614,31,0,0.24925025,3000.0,12,0,0,0,0.0
123279,0.103459169,50,0,98.0,,5,0,0,0,0.0
8083,0.259921684,43,0,1876.0,,12,0,1,0,1.0
67465,0.582235541,37,0,0.310567605,6500.0,11,0,0,0,2.0
131186,0.912985376,45,0,4517.0,,22,0,1,0,0.0
31381,0.146800502,66,0,0.238768719,1201.0,8,0,0,0,0.0
82631,0.025923526000000002,52,0,543.0,,4,0,0,0,0.0
53237,0.250043017,62,0,0.385722855,5000.0,8,0,1,0,0.0
97762,0.447727493,57,0,0.36918559700000003,6470.0,7,0,1,0,0.0
27531,0.017782537,65,0,37.0,,7,0,0,0,0.0
81869,0.0017304360000000001,56,0,826.0,,3,0,0,0,0.0
65513,0.9999998999999999,55,0,0.034700315,950.0,2,0,0,1,0.0
139466,3853.0,54,0,0.119989451,3791.0,4,0,0,0,2.0
144300,0.157301186,57,0,0.249327009,7800.0,11,0,3,0,0.0
29014,0.00565485,50,0,0.34791208799999995,9099.0,8,0,1,0,0.0
124318,0.0,27,0,0.0,2900.0,2,0,0,0,1.0
72613,0.017596551000000002,49,0,570.0,,7,0,0,0,0.0
128267,0.0,40,0,1103.0,,11,0,1,0,0.0
25288,0.654859219,22,0,0.142605116,3400.0,3,0,0,1,1.0
90041,0.36583931299999994,32,0,0.427746856,4850.0,7,0,1,0,0.0
119509,0.238663352,61,0,0.606949421,12000.0,18,0,2,0,1.0
125001,0.0030525509999999997,37,0,0.0018945370000000002,3166.0,12,0,0,0,0.0
97879,0.01319934,65,0,0.05120206,40388.0,6,0,1,0,0.0
113116,0.17836679600000002,49,1,0.508672164,3516.0,13,0,1,0,1.0
7188,0.937537498,43,1,0.346130774,5000.0,7,0,0,0,0.0
18360,0.19826005800000002,52,0,0.190831632,14200.0,8,0,2,0,0.0
121958,0.523356915,62,0,0.221117587,8750.0,10,0,1,0,0.0
63155,0.034553771000000004,61,0,0.046936115,2300.0,5,0,0,0,1.0
145504,0.134546692,67,0,0.35776259899999996,5416.0,10,0,2,0,0.0
108308,0.129807239,43,0,0.309627479,4133.0,3,0,1,0,2.0
27550,0.8415391609999999,30,1,0.07848038,4000.0,2,0,0,1,1.0
5541,0.245471687,41,2,0.519548045,10000.0,14,0,1,0,3.0
96765,0.09014442199999999,64,0,0.246376812,2000.0,5,0,0,0,0.0
83564,0.6547824870000001,39,1,0.434943708,7016.0,5,0,2,0,0.0
56159,0.9016196759999999,31,0,0.058670143,2300.0,1,0,0,0,0.0
111877,0.36412864799999994,41,0,2107.0,,5,0,1,0,1.0
43716,0.49175141200000005,38,2,0.30128974199999997,6667.0,8,0,1,0,3.0
128364,0.261656044,56,0,0.275072557,3100.0,9,0,0,0,0.0
139920,0.917436085,61,0,0.638674664,3500.0,4,0,2,0,0.0
99986,0.125226495,48,0,112.0,,11,0,0,0,3.0
99425,0.043817746,59,0,1179.0,,11,0,2,0,0.0
41295,0.600126115,29,0,0.232245681,2083.0,4,0,0,0,0.0
35039,0.464535465,56,1,0.18468824,2533.0,2,0,1,0,0.0
4347,0.35548947,60,0,0.475393371,5973.0,9,0,1,0,3.0
21770,0.018355832,89,0,7.0,,3,0,0,0,0.0
55593,0.017119956000000002,64,0,0.095854161,3400.0,7,0,1,0,0.0
48472,0.0,55,0,0.0,5200.0,3,0,0,0,0.0
97764,0.108578284,41,0,16.0,,1,0,0,0,0.0
142909,0.689011915,48,0,1398.0,0.0,13,0,0,0,1.0
66926,0.040126543,56,0,0.18292046899999997,7669.0,10,0,2,0,0.0
131576,0.371729807,57,0,0.489450305,10805.0,12,0,1,0,0.0
88697,0.000340904,56,0,0.0,3500.0,4,0,0,0,0.0
64217,0.9999998999999999,79,0,0.0,,1,0,0,0,0.0
1304,0.06769731,75,0,0.082053743,2083.0,11,0,0,0,0.0
125044,0.141185175,38,0,0.36848229200000004,13750.0,11,0,2,0,2.0
4230,0.317421709,36,0,0.35078800200000004,5900.0,8,0,1,0,2.0
42619,0.051466205,59,0,0.315860505,18523.0,12,0,1,0,1.0
40742,0.002768869,85,0,0.011494253000000001,2000.0,6,0,0,0,1.0
117168,0.035628607,54,0,43.0,,7,0,0,0,
36416,0.261640798,49,0,0.375485237,8500.0,10,0,2,0,3.0
129198,0.05099745,48,0,0.20198265199999998,4841.0,2,0,1,0,2.0
88057,0.0,37,0,0.18424210100000002,7500.0,9,0,2,0,0.0
137570,0.20480256600000002,47,1,0.412541961,14000.0,14,0,3,0,2.0
64845,0.890219561,62,0,0.783216783,1000.0,5,0,0,0,0.0
15886,0.02628736,66,0,28.0,,7,0,0,0,0.0
102647,1.4994742380000001,30,4,0.024855167,5350.0,3,1,0,1,1.0
41384,0.617555426,59,1,0.47134845200000003,4100.0,9,0,0,0,0.0
45366,0.909127272,42,0,2242.0,,4,0,0,0,3.0
26760,0.8520190940000001,65,0,1013.0,,3,1,0,0,0.0
61891,0.9999998999999999,41,0,1.3979711280000002,2562.0,4,0,2,0,1.0
110932,0.016975014,47,0,0.34010152299999996,6500.0,14,0,1,1,1.0
109112,0.081216446,47,0,0.33552015,3200.0,8,0,1,0,0.0
12476,0.02579914,57,0,23.0,,3,0,0,0,0.0
114687,0.9022796959999999,25,0,0.149233844,1500.0,4,0,0,0,1.0
141393,0.161269545,51,0,0.34954078899999996,1850.0,9,0,0,0,0.0
139060,0.114711668,46,0,0.365878041,3000.0,8,0,0,0,1.0
140222,0.087116865,49,0,0.233380175,9250.0,10,0,1,0,0.0
133386,0.9999998999999999,24,98,0.0,,0,98,0,98,
56081,0.032522284,41,0,0.11200410400000001,5847.0,4,0,1,0,0.0
67387,0.12558075800000001,49,0,0.69945179,3100.0,11,0,1,0,2.0
33390,0.165728307,73,0,1.55416903,1762.0,7,0,3,0,1.0
83057,0.9999998999999999,48,0,0.45395449600000004,4614.0,2,0,1,0,1.0
103883,0.0,61,0,4229.0,,6,0,2,0,0.0
67948,0.0,45,0,0.599133261,4614.0,10,0,2,0,1.0
30165,0.082422025,35,0,0.338550158,9200.0,4,0,1,0,0.0
98402,0.7127900420000001,54,0,0.799820018,10000.0,26,0,1,0,0.0
78448,0.9999998999999999,49,0,0.057364341,2579.0,3,0,0,0,1.0
22947,0.045448864000000005,74,0,52.0,,7,0,0,0,
111494,0.022190067,34,0,0.45737883700000004,6416.0,17,0,1,0,1.0
131867,0.0,60,0,0.177166049,11333.0,5,0,1,0,0.0
6844,0.9999998999999999,64,0,0.0027260340000000004,2200.0,0,0,0,0,0.0
146727,0.019096363999999998,56,0,0.195816028,6500.0,9,0,1,0,2.0
60339,0.8310822520000001,65,0,0.709755749,7000.0,14,0,1,0,1.0
18260,0.635363294,61,6,0.429449386,48000.0,33,1,26,0,1.0
47264,0.255795678,50,1,0.609152673,7800.0,12,0,2,0,2.0
27071,0.9999998999999999,64,0,463.0,,2,0,0,0,0.0
14787,0.0,74,0,73.0,0.0,5,0,0,0,0.0
100001,0.9278414709999999,47,0,0.516915491,7300.0,10,0,2,0,2.0
9259,0.23287517300000002,32,0,0.599880024,3333.0,8,0,1,0,0.0
108984,0.9999998999999999,42,0,0.29781394,10200.0,6,0,2,0,0.0
40720,0.046821384,55,0,0.007612771,8800.0,5,0,0,0,0.0
93582,0.45708299399999996,57,0,2.025487256,2000.0,8,0,1,0,3.0
75026,0.101281306,41,0,0.411993337,1800.0,11,0,0,0,0.0
128479,0.043453182,73,0,1269.0,,5,0,1,0,0.0
139364,0.0021659870000000003,70,0,693.0,,4,0,1,0,0.0
34772,0.9999998999999999,82,0,17.0,,3,0,0,0,0.0
69146,0.01121332,68,0,0.001662404,7819.0,4,0,0,0,1.0
19182,0.14113479199999998,64,0,0.2035988,3000.0,4,0,0,0,0.0
42235,0.171062753,38,0,0.483172276,3000.0,9,0,0,0,3.0
91885,0.127901832,60,0,0.016108891,8007.0,3,0,0,0,0.0
32875,0.037388168,56,1,0.289256859,12500.0,17,0,1,0,3.0
11669,0.046315895,69,0,0.282977954,8300.0,7,0,2,0,1.0
4338,0.079306898,38,1,557.0,,8,0,0,1,2.0
104042,0.0286471,71,0,15.0,,4,0,0,0,0.0
37189,0.008628474,90,0,0.00139972,5000.0,4,0,0,0,0.0
104142,0.056857153,77,0,45.0,,4,0,0,0,
78926,0.317252126,32,0,0.610804358,6700.0,6,0,2,0,0.0
28114,0.8998085509999999,54,0,0.43173943200000003,10100.0,5,0,3,0,0.0
29136,0.658178909,32,0,2133.0,,6,1,1,0,4.0
66547,0.151984802,61,0,0.186347743,12583.0,8,0,2,0,2.0
6807,0.0009989880000000001,65,0,1.194690265,3502.0,13,0,2,0,0.0
3716,0.011739646999999999,53,0,0.278021576,10937.0,7,0,1,1,0.0
66161,0.306404788,56,0,0.16501432,9077.0,8,0,0,0,2.0
33310,0.0079998,89,0,0.00143977,6250.0,5,0,0,0,0.0
117781,0.016569135,85,0,0.012215436000000001,1800.0,2,0,0,0,0.0
124082,0.94526416,46,4,0.641717791,4889.0,24,0,2,0,1.0
50366,0.008599427,77,0,0.09544618199999999,4347.0,3,0,0,0,0.0
89173,0.981031843,42,0,0.913755722,4150.0,14,0,0,0,0.0
136124,0.41506817700000004,71,0,0.758342115,2846.0,26,0,2,0,0.0
91845,0.9999998999999999,30,0,0.333528722,3411.0,3,0,1,0,0.0
6469,0.9178006790000001,70,1,0.83858071,2000.0,9,0,0,3,0.0
149741,0.085786464,49,0,0.545690862,5000.0,11,0,1,0,2.0
1277,0.9999998999999999,29,0,0.080187299,6833.0,3,0,0,0,0.0
131244,0.150276217,46,0,0.361704787,8000.0,11,0,2,1,4.0
9915,0.43566568,32,1,0.47575683,4062.0,10,0,1,0,1.0
145635,1.22923588,34,0,11.0,,1,1,0,0,0.0
36157,0.9999998999999999,51,0,0.289952467,6100.0,1,0,1,0,0.0
7923,0.0,67,0,0.0,,1,0,0,0,2.0
45496,0.9999998999999999,68,0,0.392077799,4215.0,4,0,1,0,0.0
88986,0.008868545,80,0,0.44885038299999996,3000.0,11,0,2,0,0.0
122821,0.053744044000000005,42,0,915.5,1.0,4,0,1,0,3.0
43338,0.179432025,38,0,0.46099001799999995,4908.0,7,0,1,0,1.0
118842,0.034570331,62,0,0.274610165,8400.0,13,0,1,0,3.0
17472,0.9999998999999999,22,0,0.0,420.0,1,0,0,0,0.0
79519,0.023744427999999998,68,0,0.169261534,7000.0,6,0,1,0,0.0
20008,0.021239802999999998,36,0,2330.0,,5,0,1,0,0.0
3983,0.066182196,64,0,0.052591072,3897.0,10,0,0,0,0.0
37001,0.634209221,55,0,0.44848638,23750.0,22,0,2,0,0.0
79557,0.042831549000000003,50,0,1678.0,,8,0,1,0,0.0
105055,0.011379772,79,0,0.331333641,6500.0,13,0,2,0,0.0
24884,0.527439298,48,0,0.32854391899999996,6750.0,8,0,2,0,2.0
132726,0.769446741,57,0,1.0038114059999999,7083.0,8,0,2,0,0.0
57606,0.0,75,0,0.0,,5,0,0,1,0.0
102574,0.021993851000000002,29,0,0.048293089000000004,1200.0,7,0,0,0,0.0
79825,0.085708041,43,0,0.45617276799999995,8658.0,7,0,3,0,1.0
114559,0.00047782900000000004,72,0,2912.0,,15,0,2,0,0.0
104439,0.295794013,42,0,0.050051423,2916.0,4,0,0,0,1.0
85428,0.117472063,63,0,1.336265494,2500.0,12,0,1,0,1.0
57435,0.038511778999999996,72,0,1.086317136,1563.0,12,0,2,0,0.0
59696,0.9999998999999999,62,0,0.271104128,7000.0,7,0,1,0,0.0
62036,0.027009613,65,0,0.105126325,15000.0,12,0,0,0,4.0
108821,0.0,41,1,0.07625204,15933.0,10,0,0,0,2.0
33271,0.0,32,0,0.40378079899999997,4707.0,8,0,1,0,1.0
98779,0.56934082,43,0,0.41732041200000003,6500.0,5,0,2,0,0.0
15992,0.015009031,67,2,495.0,,4,0,1,0,0.0
16045,0.17445034,62,0,0.39240721799999995,5873.0,11,0,1,0,0.0
98677,0.168663777,58,0,0.571544058,3710.0,10,0,1,0,1.0
37075,1.051792829,40,1,444.0,,2,1,0,0,0.0
25669,0.436702046,76,1,0.082855654,1918.0,4,0,0,0,0.0
80415,0.141742229,62,2,0.371236544,18300.0,28,0,2,0,1.0
51335,0.71028971,25,1,0.309745249,2472.0,5,0,0,0,2.0
33135,0.02774989,65,1,0.285897128,12500.0,12,0,2,0,1.0
79774,0.57485276,26,0,0.067126875,4200.0,7,0,0,0,2.0
56488,0.010217074,47,0,0.0017567829999999998,5122.0,2,0,0,0,3.0
120222,0.9999998999999999,24,0,0.0,2500.0,1,0,0,0,0.0
32530,0.047591607,71,0,0.475448398,3400.0,6,0,1,0,0.0
126768,0.296518205,61,0,0.12289529699999999,5166.0,10,0,0,0,0.0
63563,0.003304805,49,0,0.37033148299999996,6666.0,8,0,2,0,1.0
6560,0.04699663,46,0,0.294340355,10300.0,13,0,1,0,1.0
44193,0.014179253999999999,56,0,2117.0,,9,0,1,0,0.0
81854,0.04985462,73,0,21.0,,5,0,0,0,0.0
149645,0.89991246,52,0,0.669246102,8528.0,19,0,2,0,1.0
130066,0.033081011,82,0,0.009229755,9100.0,8,0,0,0,0.0
73294,0.5211135889999999,69,0,0.584986925,6500.0,9,0,1,0,1.0
50850,0.9999998999999999,37,0,0.40110405200000004,9600.0,5,0,1,0,1.0
144362,0.011596063,58,0,0.212838727,3800.0,9,0,1,0,0.0
72387,0.181868681,52,0,0.209358128,3333.0,4,0,0,0,0.0
72314,0.179740974,62,0,0.405915845,7200.0,6,0,2,0,0.0
85302,0.093854461,49,0,0.283341024,6500.0,6,0,1,0,0.0
45765,0.172595668,24,0,0.9562682220000001,2400.0,13,0,2,0,0.0
31509,0.5633344920000001,51,0,6647.0,,8,0,2,0,0.0
12577,0.326863038,33,0,0.442275649,4200.0,5,0,2,0,2.0
71128,0.9999998999999999,74,0,0.082229443,4000.0,2,0,1,0,0.0
108767,0.060039998,53,0,0.009738001,4312.0,4,0,0,0,0.0
138694,0.884732895,52,1,0.46578551100000004,5976.0,5,0,1,0,1.0
1225,0.0,43,0,0.43735122299999996,4620.0,7,0,1,0,0.0
136324,0.15822261599999998,46,0,0.35685752299999995,5256.0,8,0,2,0,2.0
137894,0.9999998999999999,31,0,0.0,5000.0,0,1,0,0,0.0
21836,0.569518238,45,0,0.44121881,8335.0,11,0,2,0,3.0
123161,0.409769595,56,1,0.813347802,3685.0,7,0,2,0,0.0
48669,0.007825044,61,0,14.0,,7,0,0,0,0.0
24543,0.514065257,45,0,0.6483364939999999,5800.0,7,0,2,0,1.0
20515,0.302023997,42,0,0.329552009,5200.0,10,0,1,0,4.0
59538,0.002757088,70,0,0.267931513,6482.0,10,0,4,0,0.0
64228,0.0,51,4,0.7132089690000001,5306.0,9,0,4,1,0.0
97112,0.0,55,0,27.0,0.0,14,0,0,0,2.0
148468,0.01045323,51,0,0.457923679,6000.0,8,0,1,0,1.0
109521,0.17966220600000002,69,0,0.137880313,12916.0,9,0,0,0,0.0
119570,0.133258035,57,0,0.31805425600000004,4275.0,16,0,0,0,0.0
69653,0.26999451,51,1,0.690342625,11586.0,17,1,3,0,1.0
80145,0.0,75,0,0.007343941,816.0,11,0,0,0,0.0
110028,0.9999998999999999,42,0,0.510721248,7694.0,5,0,2,0,4.0
93239,0.582378478,53,0,3.0711610489999996,800.0,28,0,1,0,1.0
105093,0.377129671,70,0,0.549207256,7000.0,10,0,2,0,0.0
109349,0.055629057999999995,85,0,66.0,,6,0,0,0,0.0
75668,0.006433476,63,0,0.0031573409999999997,5700.0,12,0,0,0,1.0
32232,0.825043739,28,0,2.308691309,1000.0,9,0,1,0,0.0
51391,0.263186212,63,0,2633.0,,11,0,1,0,0.0
46885,0.046847963,59,0,1968.0,,7,0,1,0,
110836,0.023174421,87,0,0.176680018,6740.0,6,0,1,0,0.0
26045,0.11787352699999999,54,0,1.145553423,3125.0,10,0,2,0,0.0
56407,0.24266765399999998,63,0,0.39374476399999997,3580.0,17,0,1,0,0.0
146011,0.08632535599999999,44,1,0.372579975,12034.0,10,0,2,0,2.0
109598,0.76602831,75,1,38.0,,5,0,0,1,0.0
10667,0.010584105,66,0,24.0,,20,0,0,0,0.0
56218,0.023976576,36,0,0.678490809,3100.0,4,0,1,0,1.0
29560,0.33538066,39,1,0.43773859299999995,5500.0,8,0,1,0,1.0
33803,0.042669043,40,0,0.369005153,5045.0,8,0,1,0,1.0
123424,0.0312247,64,0,0.28267933,4000.0,9,0,1,0,0.0
53550,0.9999998999999999,42,0,0.073077839,4200.0,1,0,0,0,1.0
92936,0.0,45,0,4145.0,,5,0,2,0,0.0
82782,0.11703111599999999,93,0,0.021468041,47232.0,9,0,1,0,0.0
127478,0.0,36,1,0.232690935,1400.0,8,0,0,0,0.0
15200,0.02604974,68,0,0.082783443,5000.0,8,0,0,0,0.0
70654,0.039552626,50,0,0.005077753,3150.0,3,0,0,0,0.0
59404,0.018399387,71,0,0.556747096,2237.0,7,0,1,0,0.0
50562,0.108299096,79,0,0.162887101,4100.0,6,0,1,0,0.0
110313,0.690473545,65,0,1.554178329,2500.0,7,0,2,0,0.0
98620,0.9999998999999999,54,0,1757.0,,5,0,2,0,0.0
8395,0.072089642,52,0,1.001525165,1966.0,9,0,1,0,0.0
99168,0.003531468,80,0,5.0,,5,0,0,0,0.0
67816,0.011108453999999999,50,0,2097.0,,5,0,2,0,0.0
34536,0.011430922,75,0,0.140171966,5000.0,13,0,1,0,1.0
42953,0.025858911000000002,48,1,0.23632513800000002,8500.0,7,0,2,0,2.0
119010,0.328689344,46,0,0.065061011,18766.0,9,0,0,0,3.0
143659,0.208459483,65,0,0.402628321,10500.0,19,0,2,0,0.0
101593,0.025227,48,0,0.288361241,14571.0,15,0,2,0,4.0
81391,0.0017195539999999999,70,0,240.0,,7,0,0,0,0.0
41439,0.889250427,36,0,0.241347485,6500.0,6,0,0,0,1.0
9215,0.322655911,43,0,1.141285871,10000.0,4,0,1,0,3.0
3900,0.008871614,72,0,0.002829612,13075.0,17,0,0,0,1.0
9026,0.0014008129999999999,70,0,6.0,,14,0,0,0,0.0
72959,0.9999998999999999,60,0,0.895026243,4000.0,5,0,2,0,0.0
139404,0.071601261,52,0,0.047771142999999995,7200.0,5,0,0,0,0.0
100408,0.01416347,55,0,0.001107624,10833.0,2,0,0,0,0.0
75818,0.5295168029999999,45,0,0.560221989,6666.0,10,0,2,0,0.0
142826,0.491959221,45,0,0.653061224,5732.0,13,0,1,0,1.0
99650,0.048090658,61,1,0.19597200399999998,7000.0,7,0,1,0,8.0
119920,0.066576027,35,0,0.20728568600000002,5050.0,3,0,1,0,2.0
23300,0.04919754,36,0,0.037404637000000004,13500.0,5,0,0,0,1.0
71903,0.566900919,40,0,0.564562826,5180.0,7,0,2,0,0.0
4450,0.374002281,76,0,0.6381096789999999,3956.0,15,0,1,0,0.0
75906,0.431451291,53,0,0.65820643,6500.0,10,1,3,0,0.0
18539,0.445620223,50,0,0.318379161,3454.0,8,0,2,1,0.0
90130,0.44655327100000003,48,0,0.345437616,7517.0,17,0,2,0,0.0
32833,0.048124248,54,0,0.291068082,1600.0,11,0,1,0,0.0
105461,0.446904185,33,0,0.7299403940000001,2180.0,7,0,1,0,0.0
110057,0.212923125,59,1,3299.0,,9,0,2,0,1.0
115543,0.9999998999999999,33,1,0.157971316,4810.0,4,0,0,0,3.0
101311,0.0,30,0,0.0,2500.0,2,0,0,0,0.0
88941,0.252267061,50,2,0.34145669799999995,7262.0,5,0,1,0,0.0
99471,0.887056472,24,0,0.043978011,2000.0,3,0,0,0,0.0
55280,1.163339383,35,1,0.00745098,2549.0,2,1,0,0,0.0
33132,0.377829925,48,0,0.266563147,7727.0,12,0,1,0,1.0
16655,0.0,59,0,3192.0,,9,0,2,0,0.0
110924,0.150330902,71,1,0.18618084899999998,4500.0,10,0,1,0,0.0
7299,0.007911354,62,0,0.22762872899999997,6000.0,5,0,1,0,1.0
109941,0.144308159,50,1,0.365760209,10700.0,14,0,2,0,2.0
81028,0.046631310999999995,72,1,0.8907486990000001,4420.0,11,0,2,0,0.0
100562,0.006714179,65,0,0.001809351,10500.0,14,0,0,0,0.0
85989,0.6188950129999999,32,0,0.60096554,6006.0,8,2,1,1,1.0
19824,0.15035480199999998,82,0,893.0,,13,0,0,0,
101426,0.42358876799999995,82,0,1.4256572980000002,4411.0,16,0,3,0,1.0
53548,0.016472488,63,0,0.220836111,10500.0,14,0,2,0,0.0
